employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-70270117,William,Carlson,Male,New York,Rochester,2024-10-06,Customer Service,Customer Service Representative,Bachelor,71930,Good,No,1986-07-25,
00-31168865,Tammy,Hernandez,Male,New York,Buffalo,2016-11-21,IT,Software Developer,Master,84730,Satisfactory,No,1975-04-06,
00-65058585,Donald,Schmidt,Female,New York,New York City,2018-07-02,HR,HR Coordinator,Bachelor,58919,Good,Yes,1989-02-22,
00-29868814,Chad,Baker,Male,New York,Rochester,2022-04-29,Operations,Inventory Specialist,High School,64328,Good,Yes,1990-02-25,
00-18847372,Derek,Perez,Female,New York,Buffalo,2024-11-29,Sales,Sales Consultant,PhD,92443,Good,Yes,1989-10-23,
00-75990558,Dana,Lee,Female,New York,Buffalo,2022-04-24,HR,HR Coordinator,Master,63028,Good,No,1971-01-09,
00-11952172,Stephanie,Walker,Male,New York,New York City,2018-12-29,Sales,Sales Consultant,PhD,73773,Satisfactory,Yes,1987-01-12,
00-37935718,Andre,Phillips,Male,New York,Rochester,2022-02-28,Operations,Operations Analyst,Master,63376,Satisfactory,No,1981-03-08,
00-12767728,Cody,Ingram,Female,New York,New York City,2015-12-12,IT,Software Developer,Master,89853,Good,No,1981-03-29,
00-43375495,Andrea,Rivera,Male,Ohio,Columbus,2023-07-19,Operations,Logistics Coordinator,Bachelor,59308,Good,Yes,1999-09-26,
00-64130831,Glenda,Mays,Male,New York,Rochester,2019-08-17,Sales,Sales Specialist,PhD,68049,Needs Improvement,Yes,1989-01-24,
00-92166272,Kristie,Villegas,Female,Ohio,Cleveland,2015-05-06,IT,Software Developer,Master,103430,Satisfactory,No,2004-07-05,
00-86737279,Andrew,Wade,Female,Michigan,Detroit,2022-11-21,Operations,Inventory Specialist,High School,60158,Good,No,1977-12-19,
00-26283037,Danny,Johnson,Male,New York,Rochester,2017-06-19,Customer Service,Customer Service Representative,Bachelor,70816,Good,No,2001-06-30,
00-10355692,Gerald,Brown,Male,New York,Buffalo,2015-06-05,Marketing,Content Creator,High School,60449,Good,No,2004-07-18,
00-86197740,Andrew,Miller,Female,New York,New York City,2022-07-24,Customer Service,Support Specialist,Bachelor,58800,Excellent,No,1978-02-24,
00-41554178,Alexandra,Ellis,Male,New York,Rochester,2017-01-11,Customer Service,Customer Service Representative,Bachelor,73347,Good,No,1986-01-13,
00-71303454,Jennifer,Reese,Male,Pennsylvania,Pittsburgh,2022-03-05,Finance,Financial Analyst,PhD,90641,Good,Yes,1969-10-26,
00-81394776,Tonya,Martinez,Female,New York,Buffalo,2024-09-25,Operations,Logistics Coordinator,Bachelor,66124,Excellent,No,1969-12-12,
00-71717488,Sara,Simmons,Male,New York,Rochester,2022-05-08,Sales,Sales Representative,Bachelor,82433,Good,No,1971-06-10,
00-62103937,David,Pena,Male,North Carolina,Greensboro,2015-04-07,Customer Service,Support Specialist,High School,61240,Good,No,2001-07-14,
00-50292372,Amanda,Brooks,Male,New York,Rochester,2020-06-30,Sales,Sales Representative,Bachelor,61267,Good,No,1967-02-27,
00-83499395,Ruben,Walton,Female,New York,Rochester,2019-03-23,Marketing,Marketing Coordinator,Bachelor,54341,Excellent,Yes,1983-01-19,
00-42875807,Lisa,Vance,Male,North Carolina,Greensboro,2015-11-29,Customer Service,Support Specialist,High School,63825,Needs Improvement,No,1994-03-23,
00-89119532,Karen,Collins,Male,New York,Rochester,2020-09-21,Customer Service,Support Specialist,Bachelor,67750,Excellent,Yes,1986-01-11,
00-43425740,Tara,Torres,Female,Ohio,Cleveland,2019-03-06,Customer Service,Customer Service Representative,High School,63643,Good,No,1983-05-07,
00-42791876,Drew,Gonzales,Female,Pennsylvania,Pittsburgh,2024-12-26,Sales,Sales Specialist,PhD,90802,Satisfactory,No,1976-06-14,
00-80248400,Melissa,Evans,Male,New York,New York City,2023-10-28,IT,Software Developer,Bachelor,103045,Good,No,1987-04-21,
00-98872644,Anthony,Howell,Male,New York,Buffalo,2021-05-02,Sales,Sales Representative,Bachelor,74123,Good,Yes,1995-01-05,
00-44780900,Adam,Porter,Female,New York,Rochester,2018-09-28,Customer Service,Support Specialist,High School,59973,Satisfactory,No,1971-04-22,
00-86951198,Connie,Harris,Male,New York,New York City,2024-09-24,Customer Service,Customer Service Manager,Master,85573,Satisfactory,No,1973-09-22,
00-12438885,Travis,Hernandez,Female,New York,Rochester,2017-03-27,Operations,Inventory Specialist,Bachelor,61667,Good,No,2000-04-28,
00-99218645,Angela,Henderson,Male,New York,New York City,2015-06-28,Customer Service,Help Desk Technician,Bachelor,65217,Good,No,1969-12-03,
00-53478750,Robert,Jackson,Female,New York,Rochester,2022-12-09,Sales,Sales Representative,Bachelor,75362,Good,Yes,1970-12-23,
00-65179030,Katherine,Brady,Male,Florida,Miami,2015-02-15,Sales,Sales Specialist,PhD,78283,Good,No,1988-03-18,
00-87142195,Stephen,Cisneros,Male,Illinois,Naperville,2021-05-24,IT,Software Developer,Master,94559,Excellent,No,1997-10-19,
00-88115343,Valerie,Hicks,Male,Illinois,Chicago,2023-11-05,Operations,Inventory Specialist,Bachelor,66216,Satisfactory,Yes,2001-07-18,
00-64280598,Jane,Hughes,Female,New York,New York City,2019-05-08,IT,Software Developer,Master,86384,Satisfactory,Yes,1973-08-09,
00-17203266,Holly,Ross,Male,Virginia,Norfolk,2016-02-25,IT,Software Developer,Master,98711,Good,No,1980-09-16,
00-45835671,David,Terrell,Female,New York,New York City,2023-12-15,Sales,Sales Consultant,PhD,103188,Satisfactory,Yes,1985-04-24,
00-28693730,Christine,Ramos,Male,New York,Buffalo,2022-12-30,IT,IT Support Specialist,Bachelor,64975,Excellent,No,1995-12-10,
00-78047801,Melissa,Ramos,Male,Virginia,Norfolk,2017-11-08,Sales,Sales Representative,Bachelor,69653,Good,No,2002-07-17,
00-39862398,Joseph,Hanson,Male,North Carolina,Greensboro,2020-06-21,IT,System Administrator,Master,90842,Excellent,No,1985-06-21,
00-48787039,Maria,Bates,Male,New York,Rochester,2024-07-30,Operations,Operations Analyst,Bachelor,72635,Good,No,1985-12-04,
00-28889590,Danielle,Ward,Female,New York,Rochester,2015-01-14,Sales,Sales Representative,Bachelor,66694,Satisfactory,No,1998-09-12,
00-19398971,Theresa,Rodriguez,Male,New York,Rochester,2020-07-05,Sales,Sales Consultant,Bachelor,81731,Excellent,No,1982-12-01,
00-28245984,Vincent,Webb,Female,New York,New York City,2019-04-20,IT,Software Developer,Master,94078,Good,No,1986-02-01,
00-35857500,Dustin,Young,Male,New York,New York City,2019-11-11,Operations,Inventory Specialist,High School,57767,Good,No,1981-04-13,
00-56230062,Lisa,Parker,Male,Michigan,Warren,2024-04-22,IT,Software Developer,Bachelor,89763,Satisfactory,No,2002-06-11,
00-49548494,Robert,Stevenson,Female,New York,Buffalo,2016-05-18,Operations,Operations Analyst,Bachelor,78569,Satisfactory,No,1984-01-17,
00-85163764,Edwin,Rodriguez,Male,New York,New York City,2024-02-01,Sales,Sales Representative,Bachelor,81351,Satisfactory,No,1991-11-16,
00-54562374,Krystal,Reynolds,Male,New York,Buffalo,2016-04-02,Sales,Sales Representative,Bachelor,74189,Needs Improvement,No,1961-07-25,
00-66193324,Joanna,Kelly,Female,New York,New York City,2024-05-10,Marketing,Content Creator,High School,60658,Good,No,1980-07-10,
00-94764758,Bailey,Jackson,Male,Michigan,Warren,2024-12-20,IT,System Administrator,Master,82504,Good,No,1983-04-25,
00-12402352,Donna,Hill,Female,New York,Buffalo,2017-04-14,Sales,Sales Consultant,Master,76004,Needs Improvement,Yes,1993-04-20,
00-14255661,Loretta,Miranda,Male,New York,Buffalo,2016-02-06,Sales,Sales Consultant,Master,86693,Good,No,1998-03-20,
00-39402174,Jennifer,Snyder,Female,New York,Buffalo,2016-03-12,HR,Recruiter,Bachelor,70882,Good,No,1960-09-24,
00-13158362,Andrea,Schmidt,Male,New York,Buffalo,2016-06-18,IT,Software Developer,Bachelor,113374,Needs Improvement,Yes,1978-03-30,
00-42521351,Aaron,Barnett,Male,Michigan,Warren,2020-03-26,Operations,Logistics Coordinator,Bachelor,62420,Excellent,No,1986-03-17,
00-13976162,Jeremiah,Byrd,Male,Florida,Orlando,2016-10-14,Customer Service,Support Specialist,High School,65211,Good,No,1991-11-07,
00-36911168,Vincent,Shields,Male,New York,New York City,2024-10-21,Operations,Operations Analyst,Bachelor,94130,Satisfactory,No,1994-01-06,
00-94174205,Jennifer,Rice,Male,New York,New York City,2019-04-11,Operations,Logistics Coordinator,Bachelor,66969,Satisfactory,No,1989-12-09,
00-26789758,Laurie,Herrera,Female,Virginia,Norfolk,2015-12-28,Operations,Inventory Specialist,Bachelor,58675,Good,No,1988-07-02,
00-60232496,Richard,Cline,Male,New York,Rochester,2015-01-07,Operations,Operations Analyst,Master,79129,Good,Yes,1964-12-20,
00-68415071,Melanie,Velasquez,Male,New York,Rochester,2022-12-28,Operations,Inventory Specialist,Bachelor,60602,Satisfactory,Yes,1993-03-26,
00-44701832,Hunter,Martin,Male,New York,Rochester,2018-11-16,Operations,Operations Analyst,Master,71497,Good,No,1975-06-29,
00-50998348,Larry,Douglas,Male,New York,Buffalo,2022-04-12,Sales,Sales Representative,Bachelor,59082,Good,No,1991-09-27,
00-66232116,Leah,Lopez,Female,New York,Rochester,2024-11-11,Marketing,Content Creator,Bachelor,57995,Good,No,2001-12-07,
00-61381143,David,Morales,Male,New York,New York City,2023-04-24,HR,Recruiter,High School,68196,Excellent,No,1986-10-25,
00-93488692,Julie,Rice,Male,Florida,Orlando,2016-01-02,Operations,Inventory Specialist,Bachelor,62599,Excellent,No,1975-04-02,
00-59117104,Sonya,Crawford,Male,Michigan,Grand Rapids,2020-02-06,Operations,Logistics Coordinator,Bachelor,65621,Good,No,1993-05-05,
00-94009764,Jessica,Brennan,Male,New York,New York City,2024-05-20,Customer Service,Support Specialist,High School,61120,Good,Yes,1971-10-04,
00-76010706,Vanessa,Harris,Female,New York,Rochester,2023-01-23,Finance,Financial Analyst,Master,74730,Good,No,1959-12-17,
00-56938936,Holly,Garcia,Female,Pennsylvania,Allentown,2020-06-12,Marketing,Content Creator,High School,58566,Good,No,1982-06-27,
00-75923591,Maria,Dean,Female,New York,Buffalo,2024-11-29,IT,IT Manager,PhD,105809,Good,Yes,1986-08-30,
00-31901903,Brandon,Davis,Male,New York,Rochester,2024-04-10,IT,IT Support Specialist,High School,60734,Excellent,No,1970-02-16,
00-26940639,Shawna,Clark,Female,Michigan,Grand Rapids,2023-12-01,Customer Service,Help Desk Technician,High School,53516,Satisfactory,No,1992-09-24,
00-62914143,Thomas,Wilson,Female,Illinois,Chicago,2019-02-08,Operations,Inventory Specialist,Bachelor,61461,Good,No,1988-07-08,
00-62611284,Hannah,Adkins,Female,New York,Rochester,2023-08-03,HR,Recruiter,High School,59266,Satisfactory,No,1980-12-30,
00-61999551,Steven,Pearson,Female,Michigan,Grand Rapids,2024-05-31,Customer Service,Support Specialist,High School,62404,Needs Improvement,Yes,1989-12-12,
00-63712506,Kimberly,Garcia,Male,New York,Rochester,2024-08-18,Sales,Sales Specialist,Bachelor,88796,Good,No,1976-11-07,
00-20279520,Paul,Ho,Female,New York,Buffalo,2024-10-04,Marketing,Marketing Coordinator,Bachelor,61897,Satisfactory,No,1983-10-11,
00-64864149,Shelby,Sutton,Female,New York,Buffalo,2023-08-13,Operations,Operations Analyst,Master,64672,Good,Yes,1964-06-03,
00-46180065,Karen,Williams,Male,New York,Buffalo,2023-07-04,Operations,Logistics Coordinator,Bachelor,74465,Good,Yes,1964-08-04,
00-72690620,Corey,Wong,Male,Virginia,Virginia Beach,2023-11-04,Operations,Inventory Specialist,High School,64091,Satisfactory,No,1992-11-15,
00-87602153,Daisy,Underwood,Male,New York,Buffalo,2016-04-29,Marketing,SEO Specialist,High School,86323,Satisfactory,No,1961-03-08,
00-12019270,Michael,Smith,Male,New York,New York City,2015-02-13,Finance,Financial Analyst,Master,90338,Excellent,No,1985-05-23,
00-78485923,Jamie,Kim,Male,New York,New York City,2018-03-23,IT,System Administrator,Master,95278,Good,No,1974-12-12,
00-50444791,Alyssa,Mccarthy,Female,New York,New York City,2024-01-09,Operations,Operations Analyst,Bachelor,71607,Satisfactory,No,1961-07-19,
00-52037932,Sandra,Grant,Male,New York,Buffalo,2023-09-04,Operations,Operations Analyst,Bachelor,98017,Satisfactory,No,1972-10-09,
00-17200455,Mary,Mills,Female,New York,Buffalo,2018-01-02,IT,Software Developer,Master,106633,Satisfactory,No,1982-07-28,
00-60788484,Devin,Mcdonald,Male,New York,Rochester,2020-10-04,IT,IT Support Specialist,High School,58752,Good,Yes,1967-03-16,
00-21660923,Jennifer,Mcdonald,Male,New York,New York City,2018-12-11,Marketing,Content Creator,High School,69610,Satisfactory,Yes,1959-10-03,
00-43927264,Daniel,Johnson,Female,New York,Buffalo,2021-09-09,Operations,Logistics Coordinator,Bachelor,62890,Good,No,1978-09-12,
00-57904616,Daniel,Gilbert,Female,New York,Rochester,2017-12-22,Marketing,Content Creator,High School,60880,Needs Improvement,No,1974-06-24,
00-63642721,Eric,English,Male,New York,Rochester,2022-09-04,IT,Software Developer,Master,94596,Good,Yes,1996-05-07,
00-47990986,Natasha,Chapman,Female,New York,Buffalo,2021-12-26,Finance,Accounts Payable Specialist,Bachelor,57430,Excellent,No,1997-08-10,
00-26606060,John,Henry,Male,Michigan,Warren,2016-02-14,Sales,Sales Specialist,Master,77472,Good,No,1984-03-26,
00-76177073,James,Morgan,Female,Florida,Tampa,2023-03-24,Customer Service,Support Specialist,Bachelor,58289,Good,No,1984-12-10,
00-20778737,Seth,Barnes,Female,Virginia,Virginia Beach,2020-11-11,IT,IT Support Specialist,High School,54733,Good,No,1979-08-11,
00-10338423,Rachel,Smith,Female,New York,Rochester,2023-10-18,Finance,Accountant,Bachelor,63362,Excellent,No,1998-01-24,
00-51167664,Amy,Nunez,Female,New York,Rochester,2017-09-18,Operations,Operations Analyst,Master,63478,Good,No,1993-06-04,
00-48587625,Michael,Bell,Male,Ohio,Cincinnati,2020-11-12,Customer Service,Support Specialist,High School,58596,Good,Yes,1995-07-09,
00-33994116,Vincent,Smith,Female,New York,New York City,2022-08-26,IT,Software Developer,Master,109242,Good,No,1963-05-13,
00-47208837,Elizabeth,Carter,Male,New York,Buffalo,2020-10-18,Operations,Inventory Specialist,High School,55993,Needs Improvement,No,1996-05-26,
00-13113730,Dennis,Walter,Male,New York,Rochester,2024-12-17,Operations,Operations Analyst,Bachelor,72648,Good,No,1971-08-11,
00-12454378,Francis,Holloway,Female,Ohio,Columbus,2018-05-23,Sales,Sales Consultant,Master,96955,Satisfactory,Yes,1999-11-08,
00-23523308,Benjamin,Holder,Male,New York,New York City,2024-08-07,Sales,Sales Representative,Bachelor,82160,Excellent,No,1997-06-18,
00-31608767,Kathryn,Arnold,Male,New York,New York City,2023-11-05,Customer Service,Help Desk Technician,Bachelor,86088,Good,No,1961-08-30,
00-36316515,Jordan,Estrada,Male,New York,Buffalo,2022-01-08,Marketing,Content Creator,Bachelor,62003,Good,No,1978-10-04,
00-35030010,Lauren,Fleming,Male,New York,New York City,2017-05-10,Operations,Operations Analyst,Bachelor,59965,Excellent,Yes,1983-03-17,
00-63881516,Samuel,Vaughn,Female,Illinois,Chicago,2016-03-30,IT,Software Developer,Bachelor,87760,Excellent,No,1990-04-27,
00-80852543,Melissa,Rocha,Female,Pennsylvania,Philadelphia,2019-05-13,Sales,Sales Representative,Bachelor,66328,Good,No,1965-06-12,
00-29096178,Kaitlyn,Rich,Male,New York,New York City,2016-02-21,Operations,Logistics Coordinator,Bachelor,65095,Satisfactory,Yes,1994-10-01,
00-77811681,Marc,Fitzgerald,Female,Virginia,Norfolk,2018-11-02,Sales,Sales Representative,Bachelor,59647,Needs Improvement,No,1968-06-27,
00-31898382,Patricia,Colon,Male,New York,Buffalo,2016-05-21,Marketing,Content Creator,Bachelor,60038,Good,No,1999-04-14,
00-24097501,Adam,Pennington,Male,New York,Rochester,2020-03-20,Operations,Inventory Specialist,High School,60208,Excellent,No,1964-04-20,
00-89487318,Michael,Krause,Male,New York,Rochester,2021-12-14,Customer Service,Support Specialist,Bachelor,64310,Excellent,Yes,2004-07-19,
00-22007848,Deborah,Wang,Female,New York,Buffalo,2023-11-21,Marketing,Content Creator,Bachelor,60081,Good,Yes,1986-03-09,
00-38166476,Eric,Allison,Female,New York,Buffalo,2017-09-13,Operations,Logistics Coordinator,Bachelor,59980,Good,Yes,1976-02-28,
00-25673469,Heather,Harvey,Male,New York,New York City,2017-11-12,Operations,Logistics Coordinator,Bachelor,60062,Good,No,2001-12-02,
00-23274325,Becky,Roberts,Female,Virginia,Norfolk,2020-11-08,Customer Service,Customer Service Representative,Bachelor,63062,Good,No,1972-09-18,
00-97541037,Wesley,Robinson,Female,New York,Rochester,2020-01-04,Sales,Sales Consultant,Master,89738,Excellent,No,2000-06-23,
00-24087799,Roberta,Rodgers,Female,New York,Buffalo,2023-08-07,Operations,Inventory Specialist,High School,52169,Excellent,No,2000-06-10,
00-57617569,Lisa,Cervantes,Male,New York,Rochester,2022-04-26,IT,Software Developer,Master,100166,Satisfactory,No,1978-04-27,
00-16835512,Jeremy,Hernandez,Male,Pennsylvania,Pittsburgh,2022-05-15,Marketing,Content Creator,Bachelor,61158,Good,Yes,1997-02-24,
00-88092493,Charles,Alvarez,Female,New York,Buffalo,2021-05-13,Customer Service,Support Specialist,High School,64641,Excellent,Yes,1975-02-18,
00-80314452,Lindsey,Pierce,Male,Michigan,Detroit,2018-05-22,Marketing,Content Creator,Bachelor,69787,Satisfactory,No,2003-02-05,
00-94380849,Kelly,Marquez,Male,New York,New York City,2016-03-30,Customer Service,Support Specialist,Bachelor,71802,Needs Improvement,Yes,1994-12-29,
00-55731485,Elizabeth,Walls,Male,New York,Rochester,2017-11-10,Sales,Sales Consultant,PhD,66534,Good,Yes,1981-01-09,
00-26022893,Jesse,Pierce,Female,New York,Buffalo,2015-02-04,Finance,Financial Analyst,PhD,95634,Satisfactory,No,1995-08-13,
00-80931992,Mark,Wilkins,Female,Michigan,Warren,2022-11-17,Marketing,Marketing Coordinator,Bachelor,75261,Excellent,No,1984-11-30,
00-10464811,Joshua,Jimenez,Male,New York,Buffalo,2019-04-05,Customer Service,Support Specialist,Bachelor,65257,Good,Yes,1977-01-26,
00-17548149,Victoria,Henry,Female,New York,Rochester,2022-10-26,Operations,Logistics Coordinator,Bachelor,62073,Good,Yes,1980-02-21,
00-65767703,Brenda,Coleman,Male,Michigan,Grand Rapids,2016-12-16,Operations,Inventory Specialist,High School,60797,Good,No,1973-04-29,
00-78717559,Luke,Wright,Male,New York,Rochester,2016-05-02,Sales,Sales Specialist,PhD,76991,Good,No,1996-01-11,
00-30753916,Julie,Rocha,Male,New York,Buffalo,2016-02-10,IT,Software Developer,Master,86830,Satisfactory,Yes,1962-07-16,
00-89956438,Amy,Jones,Male,New York,Rochester,2023-06-13,Customer Service,Customer Service Representative,High School,56256,Good,No,1961-04-01,
00-61566086,Travis,Aguirre,Female,New York,Buffalo,2017-02-18,Operations,Logistics Coordinator,Bachelor,65186,Good,No,1970-06-22,
00-26188599,Brittany,Hubbard,Female,Michigan,Warren,2020-06-30,Operations,Inventory Specialist,Bachelor,65468,Satisfactory,No,1977-12-09,
00-40425150,Corey,Cox,Male,New York,Buffalo,2015-02-26,Sales,Sales Representative,Bachelor,80972,Satisfactory,Yes,1973-04-27,
00-24232767,Melissa,Fowler,Male,New York,Rochester,2023-10-05,Marketing,Content Creator,Bachelor,60671,Good,No,1970-06-26,
00-48493103,Lisa,Murray,Male,Illinois,Naperville,2020-03-23,Customer Service,Support Specialist,High School,58722,Satisfactory,No,1989-11-17,
00-83691032,Patrick,Hernandez,Female,New York,New York City,2018-10-14,Sales,Sales Specialist,Bachelor,72947,Satisfactory,No,1971-04-04,
